Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.7:50342-8.8.8.8:123-17,192.168.1.7,50342,8.8.8.8,123,17,22/04/2026 14:39:52,123,5568064.212799072,11,0,990,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,177.79967366833327,1.9755519296481474,556806.4212799072,254383.95411726023,905602.6935577393,198401.45111083984,5568064.212799072,556806.4212799072,254383.95411726023,905602.6935577393,198401.45111083984,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,1.9755519296481474,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,90.0,90.0,0.0,220,0,0,0,0,0,0,11,990,0,0,0,0,11,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50343-17,192.168.1.7,50343,103.78.13.217,53,17,22/04/2026 14:39:52,53,1.0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0.0,20,0,0,0,0,0,0,1,69,0,0,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
162.159.200.123:123-192.168.1.7:50344-17,192.168.1.7,50344,162.159.200.123,123,17,22/04/2026 14:39:52,123,4800.319671630859,18,0,1620,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,337477.52458527865,3749.7502731697627,282.37174539005053,13.042054218358535,331.4018249511719,273.9429473876953,4800.319671630859,282.37174539005053,13.042054218358535,331.4018249511719,273.9429473876953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,360,0,3749.7502731697627,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,90.0,90.0,0.0,360,0,0,0,0,0,0,18,1620,0,0,0,0,18,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50345-17,192.168.1.7,50345,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,71.0,71.0,71.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.0,71.0,0.0,20,0,0,0,0,0,0,1,71,0,0,0,0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50346-17,192.168.1.7,50346,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,68,0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,68.0,68.0,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,0.0,20,0,0,0,0,0,0,1,68,0,0,0,0,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50347-17,192.168.1.7,50347,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,67,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,67.0,67.0,0.0,20,0,0,0,0,0,0,1,67,0,0,0,0,1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50348-17,192.168.1.7,50348,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50349-17,192.168.1.7,50349,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50350-17,192.168.1.7,50350,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,71.0,71.0,71.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.0,71.0,0.0,20,0,0,0,0,0,0,1,71,0,0,0,0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52961-3.228.76.52:8443-6,192.168.1.7,52961,3.228.76.52,8443,6,22/04/2026 14:39:53,8443,3020079.1358947754,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,65.56119594572725,0.9933514537231402,1510039.5679473877,499101.4003753662,2009140.968322754,1010938.1675720215,3020079.1358947754,1510039.5679473877,499101.4003753662,2009140.968322754,1010938.1675720215,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9933514537231402,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52962-3.220.42.21:8443-6,192.168.1.7,52962,3.220.42.21,8443,6,22/04/2026 14:39:53,8443,3019256.353378296,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,65.57906213510307,0.9936221535621679,1509628.176689148,501172.90019989014,2010801.076889038,1008455.2764892578,3019256.353378296,1509628.176689148,501172.90019989014,2010801.076889038,1008455.2764892578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9936221535621679,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52963-3.217.55.179:8443-6,192.168.1.7,52963,3.217.55.179,8443,6,22/04/2026 14:39:53,8443,3017899.751663208,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,65.60854113556269,0.9940688050842831,1508949.875831604,499842.2861099243,2008792.1619415283,1009107.5897216797,3017899.751663208,1508949.875831604,499842.2861099243,2008792.1619415283,1009107.5897216797,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9940688050842831,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50351-17,192.168.1.7,50351,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,70,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,70.0,70.0,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,70.0,70.0,0.0,20,0,0,0,0,0,0,1,70,0,0,0,0,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
162.159.200.123:123-192.168.1.7:50352-17,192.168.1.7,50352,162.159.200.123,123,17,22/04/2026 14:39:53,123,1.0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,90.0,90.0,0.0,20,0,0,0,0,0,0,1,90,0,0,0,0,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50353-17,192.168.1.7,50353,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:50354-17,192.168.1.7,50354,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0.0,20,0,0,0,0,0,0,1,69,0,0,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52967-98.84.87.4:8443-6,192.168.1.7,52967,98.84.87.4,8443,6,22/04/2026 14:39:53,8443,3012889.3852233887,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,65.71764664547067,0.9957219188707677,1506444.6926116943,271486.0439300537,1777930.736541748,1234958.6486816406,3012889.3852233887,1506444.6926116943,271486.0439300537,1777930.736541748,1234958.6486816406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9957219188707677,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:49718-17,192.168.1.7,49718,103.78.13.217,53,17,22/04/2026 14:39:53,53,1.0,1,0,73,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,73.0,73.0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,73.0,73.0,0.0,20,0,0,0,0,0,0,1,73,0,0,0,0,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:63603-8.8.8.8:53-17,192.168.1.7,63603,8.8.8.8,53,17,22/04/2026 14:39:53,53,886649.6086120605,1,1,74,99,74.0,74.0,74.0,0.0,99.0,99.0,99.0,0.0,195.1165356863011,2.2556824934832496,886649.6086120605,0.0,886649.6086120605,886649.6086120605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1.1278412467416248,1.1278412467416248,74.0,99.0,86.5,12.5,156.25,0,0,0,0,0,0,0,0,1.0,86.5,74.0,99.0,20,0,0,0,0,0,0,1,74,1,99,0,0,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52697-8.8.8.8:53-17,192.168.1.7,52697,8.8.8.8,53,17,22/04/2026 14:39:53,53,890721.0826873779,1,1,74,202,74.0,74.0,74.0,0.0,202.0,202.0,202.0,0.0,309.8613082866362,2.2453717991785234,890721.0826873779,0.0,890721.0826873779,890721.0826873779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1.1226858995892617,1.1226858995892617,74.0,202.0,138.0,64.0,4096.0,0,0,0,0,0,0,0,0,1.0,138.0,74.0,202.0,20,0,0,0,0,0,0,1,74,1,202,0,0,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:52698-17,192.168.1.7,52698,103.78.13.217,53,17,22/04/2026 14:39:54,53,1.0,1,0,79,0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,79000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,79.0,79.0,79.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,79.0,79.0,0.0,20,0,0,0,0,0,0,1,79,0,0,0,0,1,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52968-3.234.199.80:8080-6,192.168.1.7,52968,3.234.199.80,8080,6,22/04/2026 14:39:54,8080,3029011.4879608154,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,65.3678603686304,0.9904221267974304,1514505.7439804077,78088.16432952881,1592593.9083099365,1436417.579650879,3029011.4879608154,1514505.7439804077,78088.16432952881,1592593.9083099365,1436417.579650879,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9904221267974304,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52969-3.217.55.179:8080-6,192.168.1.7,52969,3.217.55.179,8080,6,22/04/2026 14:39:54,8080,3028798.5801696777,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,65.37245536773455,0.9904917479959778,1514399.2900848389,38354.15840148926,1552753.4484863281,1476045.1316833496,3028798.5801696777,1514399.2900848389,38354.15840148926,1552753.4484863281,1476045.1316833496,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9904917479959778,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:60838-17,192.168.1.7,60838,103.78.13.217,53,17,22/04/2026 14:39:54,53,1.0,1,0,68,0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,68.0,68.0,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,0.0,20,0,0,0,0,0,0,1,68,0,0,0,0,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
18.235.15.99:8443-192.168.1.7:52971-6,192.168.1.7,52971,18.235.15.99,8443,6,22/04/2026 14:39:54,8443,3073968.8873291016,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,64.41184255837979,0.9759370084602998,1536984.4436645508,33890.96260070801,1570875.4062652588,1503093.4810638428,3073968.8873291016,1536984.4436645508,33890.96260070801,1570875.4062652588,1503093.4810638428,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9759370084602998,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:60839-17,192.168.1.7,60839,103.78.13.217,53,17,22/04/2026 14:39:54,53,1.0,1,0,68,0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,68.0,68.0,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,0.0,20,0,0,0,0,0,0,1,68,0,0,0,0,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:60840-17,192.168.1.7,60840,103.78.13.217,53,17,22/04/2026 14:39:54,53,1.0,1,0,87,0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,87.0,87.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0.0,20,0,0,0,0,0,0,1,87,0,0,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
18.235.15.99:8443-192.168.1.7:52974-6,192.168.1.7,52974,18.235.15.99,8443,6,22/04/2026 14:39:54,8443,3080342.0543670654,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,64.27857572482615,0.9739178140125176,1540171.0271835327,316295.0277328491,1856466.0549163818,1223875.9994506836,3080342.0543670654,1540171.0271835327,316295.0277328491,1856466.0549163818,1223875.9994506836,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9739178140125176,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
18.235.15.99:8080-192.168.1.7:52975-6,192.168.1.7,52975,18.235.15.99,8080,6,22/04/2026 14:39:54,8080,3046307.8022003174,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,64.99671499281412,0.9847987120123352,1523153.9011001587,329855.3228378296,1853009.2239379883,1193298.578262329,3046307.8022003174,1523153.9011001587,329855.3228378296,1853009.2239379883,1193298.578262329,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9847987120123352,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,66.0,0.0,60,0,0,0,0,0,0,3,198,0,0,64240,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
162.159.200.123:123-192.168.1.7:60841-17,192.168.1.7,60841,162.159.200.123,123,17,22/04/2026 14:39:54,123,1.0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,90.0,90.0,0.0,20,0,0,0,0,0,0,1,90,0,0,0,0,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:60842-216.239.35.8:123-17,192.168.1.7,60842,216.239.35.8,123,17,22/04/2026 14:39:54,123,240724.8020172119,13,13,1170,1170,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,9720.643574701908,108.0071508300212,9628.992080688477,28367.380379774564,144196.7487335205,560.2836608886719,77920.91369628906,6493.409474690755,9519.775310029236,35653.82957458496,703.8116455078125,18607.139587402344,1550.594965616862,1310.3309861557104,4749.059677124023,560.2836608886719,0,0,0,0,260,260,54.0035754150106,54.0035754150106,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,90.0,90.0,90.0,260,0,0,0,0,0,0,13,1170,13,1170,0,0,13,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:60773-8.8.8.8:53-17,192.168.1.7,60773,8.8.8.8,53,17,22/04/2026 14:39:54,53,56257.72476196289,1,1,74,202,74.0,74.0,74.0,0.0,202.0,202.0,202.0,0.0,4905.992931065171,35.55067341351574,56257.72476196289,0.0,56257.72476196289,56257.72476196289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,17.77533670675787,17.77533670675787,74.0,202.0,138.0,64.0,4096.0,0,0,0,0,0,0,0,0,1.0,138.0,74.0,202.0,20,0,0,0,0,0,0,1,74,1,202,0,0,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:60774-17,192.168.1.7,60774,103.78.13.217,53,17,22/04/2026 14:39:54,53,1.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,76.0,76.0,76.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,20,0,0,0,0,0,0,1,76,0,0,0,0,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:60775-17,192.168.1.7,60775,103.78.13.217,53,17,22/04/2026 14:39:54,53,1.0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,71.0,71.0,71.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.0,71.0,0.0,20,0,0,0,0,0,0,1,71,0,0,0,0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:60776-17,192.168.1.7,60776,103.78.13.217,53,17,22/04/2026 14:39:54,53,1.0,1,0,73,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,73.0,73.0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,73.0,73.0,0.0,20,0,0,0,0,0,0,1,73,0,0,0,0,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:60777-9.9.9.9:53-17,192.168.1.7,60777,9.9.9.9,53,17,22/04/2026 14:39:54,53,139979.12406921387,1,1,67,83,67.0,67.0,67.0,0.0,83.0,83.0,83.0,0.0,1071.5883600316804,14.287844800422404,139979.12406921387,0.0,139979.12406921387,139979.12406921387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7.143922400211202,7.143922400211202,67.0,83.0,75.0,8.0,64.0,0,0,0,0,0,0,0,0,1.0,75.0,67.0,83.0,20,0,0,0,0,0,0,1,67,1,83,0,0,1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:60778-17,192.168.1.7,60778,103.78.13.217,53,17,22/04/2026 14:39:55,53,1.0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0.0,20,0,0,0,0,0,0,1,69,0,0,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:60779-17,192.168.1.7,60779,103.78.13.217,53,17,22/04/2026 14:39:55,53,1.0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0.0,20,0,0,0,0,0,0,1,69,0,0,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
